iterations,iterations_proportions,validAccuracies
3378,0.2,0.6839298947680451
6756,0.4,0.7252149103305172
10134,0.6,0.7451904550170446
13512,0.8,0.7582629316733362
16890,1.0,0.7650881873425226
20268,1.2,0.7673855046687417
23646,1.4,0.7740736623684601
27024,1.6,0.7756373202904995
30402,1.8,0.7785608418556396
33780,2.0,0.7807951682229138
37158,2.2,0.7796946791166445
40536,2.4,0.777760486141989
43914,2.6,0.7795057062398103
47292,2.8,0.7764747295094115
50670,3.0,0.779983696457685
